No,Kode,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency,Tanggal,source_file,Volume_MA5,Spike
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,08 Agt 2024,0,11,10,11,0,206100,2066200,8,16.7,11,118200,10,353500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-08,Stock Summary-20240808.xlsx,124620.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,09 Agt 2024,0,10,10,10,-1,124500,1245000,5,15.2,12,500,11,3300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-09,Stock Summary-20240809.xlsx,144480.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,10,0,12 Agt 2024,0,11,11,11,1,15100,166100,13,16.7,11,16800,10,201300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-12,Stock Summary-20240812.xlsx,78200.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,13 Agt 2024,0,12,12,12,1,42800,513600,17,18.2,12,77600,11,1100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-13,Stock Summary-20240813.xlsx,81500.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,14 Agt 2024,0,12,11,11,-1,189100,2267700,24,16.7,12,950000,11,8600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-14,Stock Summary-20240814.xlsx,115520.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,15 Agt 2024,0,12,11,11,0,12300,135800,10,16.7,11,979000,10,341400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-15,Stock Summary-20240815.xlsx,76760.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,16 Agt 2024,0,11,11,11,0,19700,216700,19,16.7,11,951200,10,200600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-16,Stock Summary-20240816.xlsx,55800.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,19 Agt 2024,0,12,11,12,1,72400,827000,25,18.2,12,4000,11,132900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-19,Stock Summary-20240819.xlsx,67260.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,20 Agt 2024,0,12,11,12,0,69400,828500,30,18.2,12,571800,11,228400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-20,Stock Summary-20240820.xlsx,72580.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,21 Agt 2024,0,11,11,11,-1,172500,1897500,21,16.7,11,1522100,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-21,Stock Summary-20240821.xlsx,69260.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,22 Agt 2024,0,11,11,11,0,64000,704000,6,16.7,11,690300,10,516800,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-22,Stock Summary-20240822.xlsx,79600.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,23 Agt 2024,0,10,10,10,-1,171800,1718000,22,15.2,11,1134700,10,422600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-23,Stock Summary-20240823.xlsx,110020.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,10,0,26 Agt 2024,0,10,10,10,0,17700,177000,13,15.2,11,134800,10,663900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-26,Stock Summary-20240826.xlsx,99080.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,10,0,27 Agt 2024,0,11,11,11,1,1324700,14571700,12,16.7,0,0,11,695600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-27,Stock Summary-20240827.xlsx,350140.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,11,0,28 Agt 2024,0,12,12,12,1,1870200,22442400,21,18.2,0,0,12,463200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-28,Stock Summary-20240828.xlsx,689680.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,29 Agt 2024,0,13,13,13,1,753700,9798100,32,19.7,0,0,13,900300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-29,Stock Summary-20240829.xlsx,827620.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,30 Agt 2024,0,14,14,14,1,433100,6063400,14,21.3,0,0,14,244000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-08-30,Stock Summary-20240830.xlsx,879880.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,02 Sep 2024,0,15,14,15,1,779300,11496600,24,22.8,0,0,15,477900,6449463636,6449463636,3938042496,0,0,9500,475000,1,2024-09-02,Stock Summary-20240902.xlsx,1032200.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,03 Sep 2024,0,16,15,15,0,502200,7533100,23,22.8,16,209200,15,574600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-03,Stock Summary-20240903.xlsx,867700.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,04 Sep 2024,0,15,14,15,0,174300,2611500,17,22.8,16,9400,15,332100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-04,Stock Summary-20240904.xlsx,528520.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,05 Sep 2024,0,15,15,15,0,800,12000,4,22.8,15,50000,14,301900,6449463636,6449463636,3938042496,0,0,2500,37500,1,2024-09-05,Stock Summary-20240905.xlsx,377940.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,06 Sep 2024,0,16,15,16,1,217400,3449100,19,24.3,16,155800,15,2011600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-06,Stock Summary-20240906.xlsx,334800.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,16,0,09 Sep 2024,0,16,16,16,0,23500,376000,16,24.3,17,4600,16,72900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-09,Stock Summary-20240909.xlsx,183640.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,16,0,10 Sep 2024,0,16,15,15,-1,231200,3524900,13,22.8,16,175100,15,828700,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-10,Stock Summary-20240910.xlsx,129440.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,11 Sep 2024,0,15,14,14,-1,4700,66800,12,21.3,14,63900,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-11,Stock Summary-20240911.xlsx,95520.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,12 Sep 2024,0,14,14,14,0,92500,1295000,13,21.3,15,67000,14,2000,6449463636,6449463636,3938042496,0,0,800000,10400000,1,2024-09-12,Stock Summary-20240912.xlsx,113860.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,13 Sep 2024,0,14,14,14,0,9500,133000,12,21.3,14,2000,13,300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-13,Stock Summary-20240913.xlsx,72280.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,17 Sep 2024,0,14,13,14,0,29000,403800,12,21.3,15,60400,14,973500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-17,Stock Summary-20240917.xlsx,73380.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,18 Sep 2024,0,14,14,14,0,92700,1297800,16,21.3,15,61300,14,924500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-18,Stock Summary-20240918.xlsx,45680.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,19 Sep 2024,0,14,14,14,0,17900,250600,8,21.3,15,62900,14,12400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-19,Stock Summary-20240919.xlsx,48320.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,20 Sep 2024,0,15,13,13,-1,86000,1156300,16,19.7,13,48300,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-20,Stock Summary-20240920.xlsx,47020.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,23 Sep 2024,0,14,12,14,1,280500,3715900,27,21.3,14,457300,13,854300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-23,Stock Summary-20240923.xlsx,101220.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,24 Sep 2024,0,14,14,14,0,1000100,14001400,14,21.3,14,6100,13,5000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-24,Stock Summary-20240924.xlsx,295440.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,25 Sep 2024,0,14,13,14,0,9400,128200,9,21.3,14,49800,13,155700,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-25,Stock Summary-20240925.xlsx,278780.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,26 Sep 2024,0,14,13,14,0,11900,156600,6,21.3,14,84500,13,90600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-26,Stock Summary-20240926.xlsx,277580.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,27 Sep 2024,0,14,14,14,0,139200,1948800,12,21.3,14,258100,13,3300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-27,Stock Summary-20240927.xlsx,288220.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,30 Sep 2024,0,14,14,14,0,14000,196000,9,21.3,14,234100,13,75000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-09-30,Stock Summary-20240930.xlsx,234920.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,01 Oct 2024,0,14,13,13,-1,33100,433400,4,19.7,14,525600,13,97100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-01,Stock Summary-20241001.xlsx,41520.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,02 Oct 2024,0,13,13,13,0,15800,205400,9,19.7,13,6000,12,84800,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-02,Stock Summary-20241002.xlsx,42800.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,03 Oct 2024,0,13,13,13,0,11400,148200,6,19.7,13,36300,12,84300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-03,Stock Summary-20241003.xlsx,42700.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,04 Oct 2024,0,13,12,12,-1,37800,453800,10,18.2,13,4700,12,73900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-04,Stock Summary-20241004.xlsx,22420.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,07 Oct 2024,0,13,12,13,1,163900,2054600,21,19.7,0,0,13,912200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-07,Stock Summary-20241007.xlsx,52400.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,08 Oct 2024,0,13,13,13,0,384900,5003700,8,19.7,14,30500,13,623500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-08,Stock Summary-20241008.xlsx,122760.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,09 Oct 2024,0,13,13,13,0,1000400,13005200,6,19.7,14,30500,13,24700,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-09,Stock Summary-20241009.xlsx,319680.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,10 Oct 2024,0,13,12,13,0,202500,2430400,12,19.7,14,30600,13,999600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-10,Stock Summary-20241010.xlsx,357900.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,11 Oct 2024,0,14,13,14,1,40900,572500,7,21.3,0,0,14,999000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-11,Stock Summary-20241011.xlsx,358520.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,14 Oct 2024,0,14,14,14,0,466100,6525400,12,21.3,15,3400,14,574600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-14,Stock Summary-20241014.xlsx,418960.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,15 Oct 2024,0,15,15,15,1,57300,859500,20,22.8,0,0,15,945400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-15,Stock Summary-20241015.xlsx,353440.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,16 Oct 2024,0,15,15,15,0,456900,6853500,6,22.8,16,143700,15,544200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-16,Stock Summary-20241016.xlsx,244740.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,17 Oct 2024,0,16,15,15,0,274500,4141900,15,22.8,16,566900,15,789200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-17,Stock Summary-20241017.xlsx,259140.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,18 Oct 2024,0,15,15,15,0,266900,4003500,10,22.8,16,123900,15,484200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-18,Stock Summary-20241018.xlsx,304340.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,21 Oct 2024,0,15,15,15,0,14800,222000,7,22.8,16,120200,15,739200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-21,Stock Summary-20241021.xlsx,214080.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,22 Oct 2024,0,15,15,15,0,518100,7771500,8,22.8,16,120100,15,205000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-22,Stock Summary-20241022.xlsx,306240.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,23 Oct 2024,0,15,15,15,0,57300,859500,11,22.8,16,124600,15,584200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-23,Stock Summary-20241023.xlsx,226320.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,15,0,24 Oct 2024,0,16,16,16,1,52700,843200,7,24.3,16,363300,15,701100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-24,Stock Summary-20241024.xlsx,181960.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,16,0,25 Oct 2024,0,17,16,16,0,192300,3176900,17,24.3,17,71700,16,200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-25,Stock Summary-20241025.xlsx,167040.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,16,0,28 Oct 2024,0,17,15,17,1,402500,6089400,15,25.8,17,327700,16,19505600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-28,Stock Summary-20241028.xlsx,244580.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,17,0,29 Oct 2024,0,17,16,16,-1,598700,10092600,17,24.3,17,192700,16,128400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-29,Stock Summary-20241029.xlsx,260700.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,16,0,30 Oct 2024,0,17,15,17,1,82800,1242200,10,25.8,17,260600,15,538200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-30,Stock Summary-20241030.xlsx,265800.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,17,0,31 Oct 2024,0,17,17,17,0,14600,248200,8,25.8,17,68800,16,346500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-10-31,Stock Summary-20241031.xlsx,258180.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,17,0,01 Nov 2024,0,17,17,17,0,50000,850000,2,25.8,17,52300,16,346400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-01,Stock Summary-20241101.xlsx,229720.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,17,0,04 Nov 2024,0,17,16,16,-1,403200,6451300,15,24.3,16,18200,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-04,Stock Summary-20241104.xlsx,229860.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,16,0,05 Nov 2024,0,17,16,16,0,3900,63900,6,24.3,16,30700,15,1396600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-05,Stock Summary-20241105.xlsx,110900.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,16,0,06 Nov 2024,0,16,15,16,0,46000,719000,23,24.3,16,17200,15,1320000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-06,Stock Summary-20241106.xlsx,103540.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,16,0,07 Nov 2024,0,16,16,16,0,3300,52800,9,24.3,16,248500,15,610900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-07,Stock Summary-20241107.xlsx,101280.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,16,0,08 Nov 2024,0,15,15,15,-1,1121900,16828500,4,22.8,15,647000,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-08,Stock Summary-20241108.xlsx,315660.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,15,0,11 Nov 2024,0,15,14,14,-1,20000,280600,6,21.3,15,600,14,548400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-11,Stock Summary-20241111.xlsx,239020.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,14,0,12 Nov 2024,0,14,14,14,0,26300,368200,11,21.3,15,100,14,357200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-12,Stock Summary-20241112.xlsx,243500.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512---L-------X,14,0,13 Nov 2024,0,14,13,14,0,65000,859700,16,21.3,0,0,14,763000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-13,Stock Summary-20241113.xlsx,247300.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,14 Nov 2024,0,14,14,14,0,22200,310800,4,21.3,14,277200,13,327600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-14,Stock Summary-20241114.xlsx,251080.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,15 Nov 2024,0,14,14,14,0,67500,945000,7,21.3,15,5700,14,281600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-15,Stock Summary-20241115.xlsx,40200.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,18 Nov 2024,0,14,13,14,0,427500,5557700,8,21.3,0,0,14,2300,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-18,Stock Summary-20241118.xlsx,121700.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,19 Nov 2024,0,14,14,14,0,13300,186200,5,21.3,15,100,13,808900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-19,Stock Summary-20241119.xlsx,119100.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,20 Nov 2024,0,13,13,13,-1,100,1300,1,19.7,14,44000,13,808900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-20,Stock Summary-20241120.xlsx,106120.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,21 Nov 2024,0,13,13,13,0,300,3900,2,19.7,0,0,13,640700,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-21,Stock Summary-20241121.xlsx,101740.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,22 Nov 2024,0,14,14,14,1,400,5600,4,21.3,0,0,14,2200,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-22,Stock Summary-20241122.xlsx,88320.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,25 Nov 2024,0,14,14,14,0,202100,2829400,16,21.3,0,0,14,94000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-25,Stock Summary-20241125.xlsx,43240.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,26 Nov 2024,0,14,14,14,0,316900,4436600,3,21.3,0,0,14,252000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-26,Stock Summary-20241126.xlsx,103960.0,YES
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,28 Nov 2024,0,14,14,14,0,700,9800,5,21.3,14,40100,13,345600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-28,Stock Summary-20241128.xlsx,104080.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,29 Nov 2024,0,14,14,14,0,52500,735000,8,21.3,14,8900,13,294100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-11-29,Stock Summary-20241129.xlsx,114520.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,02 Dec 2024,0,14,14,14,0,2700,37800,11,21.3,14,121100,13,989000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-02,Stock Summary-20241202.xlsx,114980.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,03 Dec 2024,0,14,14,14,0,10400,145600,6,21.3,14,30500,13,991000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-03,Stock Summary-20241203.xlsx,76640.0,NO
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,04 Dec 2024,0,13,13,13,-1,1119000,14547000,22,19.7,13,463300,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-04,Stock Summary-20241204.xlsx,237060.0,YES
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,05 Dec 2024,0,12,12,12,-1,428400,5140800,7,18.2,13,50300,12,820500,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-05,Stock Summary-20241205.xlsx,322600.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,06 Dec 2024,0,13,13,13,1,52700,685100,17,19.7,0,0,13,2900,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-06,Stock Summary-20241206.xlsx,322640.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,09 Dec 2024,0,14,13,14,1,18100,251800,14,21.3,14,64200,13,18100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-09,Stock Summary-20241209.xlsx,325720.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,10 Dec 2024,0,14,14,14,0,2800,39200,9,21.3,14,14600,13,3000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-10,Stock Summary-20241210.xlsx,324200.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,11 Dec 2024,0,14,14,14,0,17000,238000,12,21.3,14,203200,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-11,Stock Summary-20241211.xlsx,103800.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,12 Dec 2024,0,14,14,14,0,3900,54600,5,21.3,14,160900,13,30000,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-12,Stock Summary-20241212.xlsx,18900.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,13 Dec 2024,0,14,14,14,0,12800,179200,10,21.3,14,42000,13,600,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-13,Stock Summary-20241213.xlsx,10920.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,16 Dec 2024,0,14,14,14,0,400,5600,4,21.3,14,39300,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-16,Stock Summary-20241216.xlsx,7380.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,17 Dec 2024,0,14,14,14,0,400,5600,2,21.3,14,62900,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-17,Stock Summary-20241217.xlsx,6900.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,18 Dec 2024,0,0,0,14,0,0,0,0,21.3,14,597800,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-18,Stock Summary-20241218.xlsx,3500.0,NO
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,14,0,19 Dec 2024,0,13,13,13,-1,10900,141700,8,19.7,13,343700,0,0,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-19,Stock Summary-20241219.xlsx,4900.0,YES
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,13,0,20 Dec 2024,0,12,12,12,-1,596300,7155600,9,18.2,13,22200,12,37400,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-20,Stock Summary-20241220.xlsx,121600.0,YES
24,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,12,0,23 Dec 2024,0,12,12,12,0,6000,72000,8,18.2,13,100,12,3100,6449463636,6449463636,3938042496,0,0,0,0,0,2024-12-23,Stock Summary-20241223.xlsx,122720.0,NO
